action_boundary_fraction,action_sd,case_count,consecutive_action_variation,core_clip_fraction,cumulative_reward,mae_0_1800,mae_0_600,mae_600_1800,mean_deterministic_action,profile,rmse_0_1800,rmse_0_600,rmse_600_1800,seed,sqi_rejection_fraction,stale_fraction,state,subject_count,time_above_60_fraction,time_below_40_fraction,time_in_40_60_fraction,total_propofol_mg,visible_fraction
0.033680555555555554,0.5477195167678773,96,0.06512841211156693,0.0,109.97792761646997,2.908672195566058,7.345017908042486,0.690499339327844,1.1812765892181132,P0,8.519716309695468,14.660666149424754,1.0648700523789651,48,0.0,0.0010416666666666667,S_CONC,96,0.07245370370370369,0.0,0.9275462962962964,212.62978605926037,0.5440972222222222
0.035648148148148144,0.5612964494341636,96,0.05256978849042727,0.0,103.89189971334258,2.8826387983125037,7.261642562942458,0.6931369159975257,1.1749685762001685,P1,8.256807766672337,14.206646636368971,1.0324477655071755,48,0.13107638888888887,0.0011574074074074073,S_CONC,96,0.06909722222222221,0.0,0.9309027777777779,211.49434371603033,0.41290509259259256
0.0,0.08533973387664222,96,0.006271046759765353,0.0,36.01254905217314,10.127281566386163,21.35406788814636,4.513888405506063,1.004408688901889,P0,14.979424456029236,24.84302696601091,4.99122055824503,49,0.0,0.0010416666666666667,S0,96,0.31354166666666666,0.0005208333333333333,0.6859375,180.79356400234005,0.5440972222222222
0.0,0.1411290273639503,96,0.010666552131555046,0.0,32.031189547221935,13.918837827330277,25.271158107200648,8.242677687395089,0.8090253866484595,P1,17.991666035120037,27.464233945671726,9.591497909709538,49,0.13107638888888887,0.0011574074074074073,S0,96,0.6074652777777778,0.00028935185185185184,0.3922453703703703,145.62456959672272,0.41290509259259256
0.025868055555555557,0.45517943047682374,96,0.032253622150246325,0.0,92.67975407654474,3.909696327245514,9.304636390661864,1.2122262955373386,1.1498284106798193,P0,9.728407730712773,16.653742187450522,1.611437851241486,49,0.0,0.0010416666666666667,S_PROP,96,0.09033564814814815,0.0,0.9096643518518519,206.96911392236748,0.5440972222222222
0.10607638888888889,0.7160553556994582,96,0.8601154695547687,0.0,95.14197317194424,3.8167044972372426,8.648388457892088,1.4008625169098199,1.1786957747233962,P1,9.51500682207294,16.20224903533395,1.8857415854761002,49,0.13107638888888887,0.0011574074074074073,S_PROP,96,0.08547453703703704,0.0,0.914525462962963,212.16523945021132,0.41290509259259256
0.0024305555555555556,0.18666313901073228,96,0.015139911237070458,0.0,53.0709866046814,8.926471695638396,20.386933576774272,3.1962407550704555,0.9889682250864874,P0,14.312740147310372,24.008667092243815,3.9069908646254894,49,0.0,0.0010416666666666667,S_REMI,96,0.29207175925925927,0.0,0.7079282407407407,178.01428051556772,0.5440972222222222
0.017013888888888887,0.3184019800731365,96,0.02222797310836544,0.0,54.494205163534254,6.420278498454,13.289576346605783,2.985629574378107,1.2223400930718828,P1,11.680588479274137,19.55872926567374,3.369422150356853,49,0.13107638888888887,0.0011574074074074073,S_REMI,96,0.13987268518518517,0.0014467592592592594,0.8586805555555556,220.02121675293893,0.41290509259259256
0.020659722222222218,0.3473810033240081,96,0.024487106781626328,0.0,92.23687778525588,4.599874671910454,12.21739493018414,0.791114542773612,1.1415878232775463,P0,10.776186149023642,18.57484381378737,1.1767896720114701,49,0.0,0.0010416666666666667,S_CP,96,0.12025462962962963,0.0,0.8797453703703703,205.48580818995833,0.5440972222222222
0.016666666666666666,0.35686709306497894,96,0.02795191841057781,0.0,73.13154408143244,4.955389906561435,11.391998289154207,1.7370857152650492,1.2113830163954171,P1,10.742030489497305,18.32907033252742,2.0770891649535157,49,0.13107638888888887,0.0011574074074074073,S_CP,96,0.11417824074074075,5.787037037037037e-05,0.8857638888888889,218.04894295117506,0.41290509259259256
0.023668981481481482,0.5155768707875561,96,0.0347029399352228,0.0,100.43056200941506,3.281411927685989,7.91231730353843,0.9659592397597692,1.2123772791276375,P0,8.951940192982244,15.350715301659351,1.4280625715117974,49,0.0,0.0010416666666666667,S_CE,96,0.07748842592592592,0.0,0.9225115740740741,218.22791024297476,0.5440972222222222
0.021064814814814814,0.5345086633189019,96,0.036403035973953134,0.0,96.88612967217693,3.239643856981639,7.524277968939066,1.0973268010029253,1.2254677027774354,P1,8.748013257649156,14.971481675538923,1.5302615146151208,49,0.13107638888888887,0.0011574074074074073,S_CE,96,0.07326388888888886,0.0,0.9267361111111111,220.58418649993837,0.41290509259259256
0.029861111111111113,0.5255180072477036,96,0.03238337443277822,0.0,110.95284085409635,3.0125708658757357,7.661469927400525,0.6881213351133407,1.1873169863475832,P0,8.818138754834093,15.177474687144596,1.0834704825317425,49,0.0,0.0010416666666666667,S_CONC,96,0.07528935185185183,0.0,0.9247106481481482,213.71705754256496,0.5440972222222222
