actor_tanh_saturation_fraction,diagnostic_action_clip_fraction,finite_input,physical_action_q01,physical_action_q50,physical_action_q99,physical_clipped_action_mean,profile,raw_action_q01,raw_action_q50,raw_action_q99,raw_deterministic_action_mean,scaled_abs_mean_concentration,scaled_abs_mean_cumulative,scaled_abs_mean_recent,scaled_abs_mean_s0,scope,seed,state,step
0.0,0.0023148148148148147,True,0.2140892893075943,1.181411862373352,1.786133885383606,1.1319020986557007,P1,0.2140892893075943,1.181411862373352,1.786133885383606,1.1317088603973389,0.0,0.5413731336593628,0.0,0.4030182361602783,final_development,52,S_CUM,524288
0.0,0.030497685185185187,True,0.0,1.1823261976242065,2.9423956871032715,1.1963980197906494,P0,-0.6249035000801086,1.1823261976242065,2.9423956871032715,1.1813009977340698,0.5369872450828552,0.0,0.0,0.45486292243003845,final_development,52,S_CONC,524288
0.0,0.03391203703703704,True,0.0,1.1626369953155518,3.2582826614379883,1.1800439357757568,P1,-0.8003342747688293,1.1626369953155518,3.2582826614379883,1.160217046737671,0.5336156487464905,0.0,0.0,0.4079156816005707,final_development,52,S_CONC,524288
0.0,0.036284722222222225,True,0.0,1.1912872791290283,3.3508684635162354,1.2173911333084106,P0,-1.4744601249694824,1.1912872791290283,3.3508684635162354,1.1815669536590576,0.54448401927948,0.5708193778991699,0.0,0.4566093385219574,final_development,52,S_CORE,524288
0.0,0.03252314814814815,True,0.0,1.1635717153549194,3.0686452388763428,1.1745647192001343,P1,-1.0551824569702148,1.1635717153549194,3.0686452388763428,1.1491607427597046,0.5327242016792297,0.5592015981674194,0.0,0.4069499671459198,final_development,52,S_CORE,524288
0.0,0.03304398148148148,True,0.0,1.1588387489318848,2.9972949028015137,1.1746336221694946,P0,-1.1428111791610718,1.1588387489318848,2.9972949028015137,1.1470414400100708,0.5327193737030029,0.5595360994338989,0.4662439525127411,0.45341867208480835,final_development,52,S1,524288
0.0,0.030381944444444444,True,0.0,1.2034517526626587,2.8064379692077637,1.2046642303466797,P1,-1.1359905004501343,1.2034517526626587,2.8064379692077637,1.1776880025863647,0.5394155979156494,0.5627152323722839,0.47464922070503235,0.4088343381881714,final_development,52,S1,524288
0.0,0.021527777777777778,True,0.0,1.3229093551635742,2.513495683670044,1.3780654668807983,P0,-0.6185656785964966,1.3229093551635742,2.513495683670044,1.3652231693267822,0.0,0.0,0.0,0.48298993706703186,checkpoint_train_diagnostic,48,S0,131072
0.0,0.00034722222222222224,True,0.29543623328208923,1.26215398311615,2.6077020168304443,1.37863028049469,P1,0.29543623328208923,1.26215398311615,2.6077020168304443,1.378563404083252,0.0,0.0,0.0,0.45430150628089905,checkpoint_train_diagnostic,48,S0,131072
0.0,0.028993055555555557,True,0.0,1.1475989818572998,2.2610979080200195,1.1274385452270508,P0,-0.9989666938781738,1.1475989818572998,2.2610979080200195,1.1041985750198364,0.0,0.5357651710510254,0.0,0.4625883996486664,checkpoint_train_diagnostic,48,S_CUM,131072
0.0,0.005729166666666666,True,0.16828159987926483,1.0832793712615967,2.0684235095977783,1.1174155473709106,P1,0.16828159987926483,1.0832793712615967,2.0684235095977783,1.1161808967590332,0.0,0.5362156629562378,0.0,0.428928405046463,checkpoint_train_diagnostic,48,S_CUM,131072
2.8483072916666667e-05,0.04201388888888889,True,0.0,1.2109885215759277,3.6606292724609375,1.2257747650146484,P0,-1.548750877380371,1.2109885215759277,3.6606292724609375,1.18413245677948,0.5470762252807617,0.0,0.0,0.4698641002178192,checkpoint_train_diagnostic,48,S_CONC,131072
0.0,0.03732638888888889,True,0.0,1.1962637901306152,3.583056688308716,1.2038476467132568,P1,-1.3702170848846436,1.1962637901306152,3.583056688308716,1.1678824424743652,0.5412629246711731,0.0,0.0,0.4358985722064972,checkpoint_train_diagnostic,48,S_CONC,131072
