condition_id,state_id,sqi_threshold,age_seconds,seed,actual_timesteps,elapsed_seconds,steps_per_second,mae,return,time_in_40_60_fraction,time_below_40_fraction,total_propofol_mg,action_sd,action_boundary_fraction,core_clip_fraction,bis_counterfactual_action_delta_mean,evidence_scope
G50_A30_S0,S0,50,30,46,131072,136.07903449999958,963.2049527805873,8.767630405536986,21.164929832971616,0.7416666666666667,0.0,105.35253337025642,0.8788870415087184,0.0,0.0,1.3287026777863502,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
G50_A20_S0,S0,50,20,46,131072,136.0609258000004,963.33314821528,7.416618006457743,27.75653539801922,0.7791666666666667,0.0,109.45779331028461,0.9654384484994625,0.0,0.0,1.4066695554802815,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
Goff_A30_S1,S1,,30,46,131072,137.45726299999933,953.5472854570124,8.713381771864851,19.170983697630543,0.7541666666666667,0.0,102.1145469546318,0.5864746233027952,0.0,0.0,0.4773161421219508,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
Goff_A20_S1,S1,,20,46,131072,136.18880679999984,962.4285804374941,8.12507524024187,20.72429784606029,0.7708333333333333,0.0,104.58423000574112,0.6256590862997704,0.0,0.0,0.41777433852354684,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
G50_A30_S1,S1,50,30,46,131072,136.44133609999972,960.6472916971111,8.633208990971315,23.202395219156752,0.7541666666666667,0.0,107.4834078848362,0.7584475338225789,0.03333333333333333,0.0,0.1843690464893977,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
G50_A20_S1,S1,50,20,46,131072,136.71742519999952,958.7073469841828,7.231486196382567,21.784341609424914,0.8041666666666667,0.0,107.35657832026482,0.8243235521766602,0.0,0.0,0.25782212167978286,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
Goff_A30_S0,S0,,30,47,131072,135.88859690000027,964.5548117363757,6.151675857803909,33.738584517739554,0.8125,0.0,112.58003670722246,1.1429469746269834,0.008333333333333333,0.0,1.4599587738513946,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
Goff_A20_S0,S0,,20,47,131072,135.88778869999987,964.5605484784824,6.2788469245174845,34.25074221469297,0.8125,0.0,114.63815222680569,1.0013214664817256,0.008333333333333333,0.0,1.9435165420174598,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
G50_A30_S0,S0,50,30,47,131072,136.37068309999995,961.1449984736496,7.763900276724932,24.218717047331403,0.775,0.0,111.59933914244175,0.8452821380083655,0.0,0.0,0.9115964864691098,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
G50_A20_S0,S0,50,20,47,131072,137.75606269999935,951.4789943252393,7.060477310717643,29.040204099579555,0.7916666666666666,0.0,112.97774039208889,1.0331283898672807,0.0,0.0,1.2707022927701472,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
Goff_A30_S1,S1,,30,47,131072,138.3160084000001,947.6271150115109,7.2125508233181606,22.08517887010334,0.8041666666666667,0.0,107.59669893980026,0.8024434799509128,0.0,0.0,0.326285175482432,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
Goff_A20_S1,S1,,20,47,131072,137.90038530000038,950.4832036172681,7.888857211698862,28.58353897721162,0.7708333333333333,0.0,109.96360078454018,0.7065563223009609,0.008333333333333333,0.0,0.9752623518308003,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
G50_A30_S1,S1,50,30,47,131072,137.72549609999987,951.6901642149911,8.325112467595646,22.298233235111198,0.7833333333333333,0.0,105.82067874073982,0.967977018082733,0.03333333333333333,0.0,0.6328627616167068,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
G50_A20_S1,S1,50,20,47,131072,137.77830760000052,951.3253739516794,6.704352660235379,28.372287588750215,0.8125,0.0,115.85258539021015,0.9906400180628862,0.0,0.0,1.0169542362292607,synthetic_engineering_only_not_vitaldb_or_clinical_evidence
